FurLength,Breed1,Breed2,Color2,Type,Sterilized,Vaccinated,Gender,State,Color3,Color1,Age,Health,MaturitySize,Fee,VideoAmt,Dewormed,PhotoAmt
1,307,0,7,1,2,1,2,41326,0,2,3,1,2,0,0,1,3.0
2,307,0,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,1.0
1,307,0,5,1,2,2,1,41401,7,2,2,1,2,0,0,1,11.0
1,307,0,0,1,1,1,2,41326,0,2,7,1,2,0,0,1,6.0
1,307,0,0,1,2,1,1,41326,0,2,3,1,2,0,0,1,3.0
2,285,0,0,2,2,1,2,41345,0,6,14,1,2,0,0,1,9.0
1,307,0,0,1,1,1,2,41326,0,2,24,1,2,250,0,1,2.0
1,307,0,0,1,2,2,2,41327,0,5,2,1,2,0,0,1,1.0
2,109,307,0,1,1,1,2,41401,0,2,9,1,3,0,0,1,2.0
2,307,0,2,1,2,2,3,41336,0,1,1,1,2,0,0,2,5.0
2,265,0,6,2,2,2,3,41326,7,1,1,1,2,0,0,2,6.0
1,307,10,7,1,2,1,1,41326,0,2,2,1,2,200,0,1,3.0
1,307,0,0,1,1,1,1,41326,0,1,8,1,2,0,0,1,3.0
2,285,247,2,2,2,2,2,41401,3,1,3,1,2,0,0,2,3.0
2,206,189,5,1,2,2,1,41326,7,1,1,1,1,0,0,2,6.0
2,266,285,7,2,2,1,2,41401,0,1,3,1,2,0,0,1,2.0
2,49,0,2,1,2,2,3,41326,4,1,0,1,1,0,0,2,5.0
1,307,0,0,1,2,3,2,41326,0,2,1,1,2,0,0,3,4.0
1,307,0,2,1,2,3,3,41326,7,1,2,1,2,0,0,3,5.0
2,265,0,4,2,2,2,3,41326,6,2,2,1,1,0,0,2,6.0
1,266,0,7,2,2,3,1,41361,0,6,7,1,2,0,0,3,1.0
1,141,307,0,1,1,1,2,41326,0,2,7,1,2,0,0,1,3.0
1,307,0,0,1,2,2,1,41327,0,2,2,1,2,0,0,1,2.0
3,218,58,2,1,1,1,1,41401,7,1,24,1,2,200,0,1,1.0
2,78,307,2,1,1,1,2,41326,0,1,5,1,2,0,0,1,5.0
2,265,266,2,2,2,1,1,41326,7,1,2,1,2,100,0,1,7.0
1,307,0,0,1,2,1,1,41326,0,1,4,1,2,0,0,1,1.0
2,199,307,2,1,3,1,2,41327,5,1,2,1,2,0,0,1,1.0
2,266,0,7,2,2,2,1,41326,0,1,1,1,2,30,0,2,2.0
1,266,299,6,2,2,2,1,41326,0,1,4,1,1,0,0,2,5.0
2,265,0,5,2,2,2,3,41326,7,2,2,1,1,0,0,1,3.0
2,265,0,0,2,1,2,2,41326,0,7,12,1,2,0,0,1,14.0
1,307,0,0,1,3,2,3,41326,0,1,2,1,2,0,0,2,3.0
1,292,0,5,2,2,2,1,41326,0,2,12,2,3,0,0,1,3.0
1,247,0,2,2,1,1,1,41401,0,1,5,1,1,0,0,1,5.0
1,307,0,7,1,3,3,1,41326,0,2,2,1,1,0,0,3,1.0
1,307,0,2,1,3,3,1,41330,0,1,12,2,3,0,0,3,3.0
2,265,0,5,2,2,2,3,41326,7,1,2,1,1,0,0,2,0.0
1,307,307,0,1,1,1,1,41332,0,2,12,1,3,100,0,1,1.0
1,266,0,3,2,2,2,3,41326,6,1,2,1,2,0,0,2,12.0
2,292,0,6,2,2,2,2,41324,7,2,1,1,1,0,0,2,5.0
2,266,266,2,2,2,2,2,41326,7,1,3,1,2,100,0,1,3.0
2,265,265,7,2,1,2,3,41326,0,1,4,1,2,0,0,3,1.0
2,119,0,0,1,2,3,2,41336,0,7,24,1,2,0,0,3,1.0
1,307,0,0,1,2,1,1,41401,0,2,2,1,2,0,0,1,2.0
1,307,0,0,1,2,2,2,41327,0,7,2,1,2,20,0,2,1.0
1,266,0,6,2,2,2,2,41326,7,1,1,1,2,0,0,1,7.0
3,145,0,7,1,1,1,1,41326,0,6,18,1,2,0,0,1,2.0
1,307,0,2,1,2,1,1,41326,0,1,2,1,2,0,0,1,4.0
2,307,0,0,1,3,3,1,41332,0,2,2,1,2,1,0,3,4.0
2,307,0,0,1,1,1,1,41332,0,1,24,1,3,30,0,1,4.0
1,266,266,3,2,2,2,3,41326,7,1,2,1,2,0,0,2,5.0
2,307,0,0,1,1,1,2,41327,0,2,2,1,2,0,0,1,1.0
2,307,307,7,1,2,2,2,41326,0,2,2,1,2,0,0,1,4.0
1,307,0,7,1,2,2,2,41330,0,1,2,1,2,0,0,1,1.0
2,207,0,3,1,2,1,1,41401,0,2,9,1,1,0,0,1,5.0
2,264,0,7,2,2,2,1,41326,0,1,1,1,2,0,0,1,1.0
1,141,307,0,1,2,1,1,41326,0,1,3,1,2,270,0,1,4.0
2,307,307,4,1,1,1,2,41401,7,2,12,1,2,0,1,1,2.0
3,69,307,7,1,2,3,1,41326,0,5,84,1,2,0,0,3,2.0
2,285,264,4,2,2,2,3,41401,6,2,3,1,1,30,0,2,5.0
1,152,0,2,1,1,1,2,41401,3,1,48,1,2,0,0,1,3.0
1,307,0,0,1,2,2,2,41330,0,4,3,1,1,0,0,2,1.0
1,20,307,2,1,2,2,2,41326,7,1,11,1,2,0,0,2,2.0
2,292,0,5,2,2,2,1,41326,0,2,2,1,2,0,0,1,11.0
1,266,292,5,2,1,1,2,41401,0,2,17,1,2,100,0,1,5.0
1,307,0,7,1,1,2,2,41401,0,2,4,1,2,0,0,1,11.0
2,265,299,2,2,2,1,2,41326,0,1,8,1,2,0,0,1,2.0
1,266,266,6,2,2,2,3,41326,7,1,2,1,2,0,0,2,8.0
1,266,266,6,2,2,2,3,41326,7,4,3,1,1,0,0,1,4.0
1,266,0,4,2,2,1,2,41326,7,1,2,1,1,0,0,1,2.0
1,307,0,0,1,2,1,1,41401,0,3,4,1,2,155,0,1,1.0
1,292,0,2,2,3,3,2,41326,7,1,6,1,1,50,0,3,24.0
1,266,0,0,2,1,3,2,41401,0,2,18,1,2,0,0,1,3.0
1,307,0,3,1,2,2,2,41326,0,2,2,1,2,0,0,2,2.0
2,304,0,7,2,2,2,1,41326,0,1,3,1,1,0,0,2,2.0
1,179,0,0,1,2,1,2,41401,0,2,4,1,2,400,0,1,6.0
1,299,0,0,2,2,2,2,41326,0,6,2,1,1,0,0,2,7.0
1,307,0,4,1,3,3,3,41327,7,2,16,1,2,0,0,3,5.0
3,307,14,2,1,1,1,2,41326,7,1,72,1,2,0,6,1,24.0
2,307,307,0,1,2,2,2,41326,0,2,2,1,2,0,0,1,5.0
2,179,205,0,1,3,1,2,41401,0,1,51,1,1,50,0,1,3.0
1,266,266,4,2,2,2,2,41326,7,1,3,1,2,0,0,1,5.0
2,266,0,6,2,2,1,1,41326,7,1,12,1,2,0,0,1,1.0
3,179,0,0,1,2,3,2,41326,0,5,36,1,1,0,0,3,0.0
1,307,0,5,1,3,3,3,41401,7,1,3,1,2,0,0,3,1.0
3,285,264,2,2,2,2,3,41401,6,1,5,1,2,100,0,2,3.0
1,266,0,0,2,2,1,1,41326,0,1,8,1,2,0,1,1,1.0
2,307,0,2,1,1,1,1,41330,4,1,24,1,2,0,0,1,3.0
2,307,0,0,1,2,1,2,41326,0,2,2,1,1,0,0,1,1.0
1,307,0,2,1,2,3,2,41326,0,1,2,1,2,0,0,3,2.0
1,307,307,4,1,2,1,2,41401,0,2,2,1,2,0,0,1,5.0
1,307,0,2,1,2,2,1,41327,0,1,36,1,2,0,0,2,1.0
1,266,0,7,2,2,2,2,41326,0,2,7,1,2,0,0,2,3.0
2,179,0,7,1,1,1,1,41401,0,5,48,1,1,0,0,1,1.0
1,266,0,7,2,1,1,1,41401,0,1,12,1,2,0,0,1,2.0
1,307,0,0,1,2,1,2,41326,0,1,2,1,2,0,0,1,4.0
1,307,0,2,1,3,2,2,41326,0,1,1,1,2,0,0,2,6.0
1,266,266,6,2,2,2,2,41326,7,1,5,1,2,0,0,2,3.0
1,307,307,7,1,2,2,1,41326,0,1,2,1,2,0,0,2,2.0
2,265,0,2,2,2,2,3,41401,6,1,2,1,1,0,0,2,3.0
1,307,0,0,1,1,1,2,41326,0,7,8,1,2,200,0,1,4.0
2,307,0,3,1,2,1,1,41326,0,1,1,1,2,0,0,1,8.0
3,205,0,2,1,3,3,1,41336,0,1,12,2,1,0,0,3,5.0
2,265,0,7,2,2,1,1,41326,0,4,5,1,2,100,0,1,4.0
1,266,266,6,2,2,2,3,41326,0,1,6,1,2,0,0,2,3.0
1,307,0,3,1,2,2,1,41326,0,2,1,1,2,0,0,2,1.0
3,39,307,7,1,1,1,2,41326,0,1,12,1,2,0,0,1,14.0
2,306,0,7,2,2,1,2,41401,0,1,4,1,3,0,0,1,3.0
2,266,0,6,2,2,2,3,41326,0,1,2,1,2,0,0,2,12.0
1,78,0,2,1,2,3,2,41401,0,1,6,1,3,0,0,3,5.0
1,266,0,0,2,1,1,2,41401,0,4,48,1,2,0,0,1,9.0
1,185,307,2,1,2,3,2,41326,7,1,1,1,2,0,0,3,4.0
1,307,0,2,1,2,2,2,41336,0,1,2,2,2,0,0,2,1.0
1,117,307,0,1,1,1,2,41326,0,2,24,1,2,0,0,1,3.0
1,243,0,2,2,2,2,2,41401,0,1,1,1,2,0,0,2,5.0
3,218,307,2,1,1,1,2,41326,7,1,18,1,2,300,0,1,2.0
1,266,0,0,2,2,2,2,41401,0,7,3,1,1,0,0,2,1.0
1,299,0,4,2,2,2,2,41326,6,2,2,1,1,0,0,1,5.0
1,195,0,7,1,1,1,1,41325,0,1,60,1,2,0,0,1,1.0
2,307,0,0,1,3,3,1,41401,0,1,12,1,2,0,0,1,1.0
1,292,265,7,2,1,1,2,41327,0,3,6,1,1,0,0,1,3.0
1,266,299,6,2,2,2,2,41326,0,2,3,1,2,0,0,2,9.0
2,266,0,7,2,1,2,1,41401,0,4,6,1,2,100,0,1,8.0
1,266,0,0,2,2,2,1,41326,0,2,3,1,2,0,0,2,3.0
2,265,0,0,2,2,1,3,41326,0,7,2,1,2,0,0,1,7.0
2,206,0,7,1,3,1,1,41326,0,1,28,1,3,50,0,1,2.0
1,266,0,2,2,2,2,2,41401,3,1,2,1,2,0,0,2,6.0
2,207,0,2,1,1,1,2,41326,6,1,24,1,1,0,0,1,2.0
1,299,266,4,2,2,2,1,41326,0,3,0,1,2,0,0,1,13.0
2,299,266,0,2,2,2,1,41401,0,7,6,1,2,0,0,2,6.0
1,299,0,4,2,2,3,1,41326,0,3,12,1,2,0,0,3,1.0
1,247,247,3,2,2,2,2,41326,4,1,2,1,2,0,0,1,1.0
2,295,295,2,2,3,3,3,41336,7,1,24,1,2,0,0,3,0.0
2,252,0,7,2,1,1,2,41326,0,3,16,1,3,0,0,1,2.0
1,307,0,3,1,2,1,1,41401,0,2,4,1,2,150,0,1,8.0
2,266,0,0,2,1,1,2,41326,0,5,24,1,2,160,0,1,1.0
2,307,0,0,1,2,2,1,41327,0,2,1,1,2,0,0,2,3.0
1,307,0,2,1,2,2,2,41326,0,1,2,2,1,0,0,1,2.0
1,179,0,0,1,1,1,2,41326,0,2,32,1,1,500,0,1,3.0
2,265,0,6,2,1,1,2,41326,7,5,30,1,2,1,0,1,1.0
2,266,0,2,2,2,1,1,41401,6,1,16,1,3,0,0,1,11.0
2,218,307,7,1,2,2,2,41326,0,1,2,1,2,0,0,1,3.0
1,307,78,2,1,2,1,3,41326,7,1,2,1,2,200,0,1,2.0
2,307,0,0,1,1,1,1,41401,0,2,12,1,2,0,0,1,1.0
1,266,0,7,2,3,2,1,41326,0,4,2,1,3,0,0,1,5.0
3,279,0,0,2,2,1,2,41326,0,1,9,1,2,500,0,1,5.0
1,173,307,0,1,2,2,3,41401,0,1,2,1,2,200,0,1,3.0
1,266,0,7,2,2,2,2,41401,0,3,5,1,1,0,0,2,1.0
3,205,218,5,1,2,1,2,41326,0,3,24,1,1,0,0,1,1.0
1,307,0,0,1,2,1,2,41326,0,7,2,1,3,0,0,1,1.0
1,299,0,6,2,2,2,3,41401,0,5,1,1,1,0,0,1,0.0
3,264,0,0,2,3,3,2,41326,0,3,1,1,1,0,0,3,5.0
1,266,0,7,2,2,2,2,41327,0,1,1,1,2,50,0,1,8.0
2,266,265,6,2,2,2,3,41326,7,1,1,1,1,0,0,2,7.0
1,307,307,2,1,2,1,1,41326,0,1,2,1,2,0,0,1,4.0
2,292,265,7,2,2,2,2,41326,0,5,6,1,2,0,0,1,5.0
2,265,0,7,2,2,2,3,41326,0,1,12,1,1,0,0,2,3.0
1,266,0,7,2,1,1,1,41401,0,6,12,1,3,20,0,1,5.0
2,307,0,2,1,2,2,2,41336,0,1,3,1,2,0,0,2,2.0
1,98,307,7,1,2,3,1,41326,0,2,2,1,2,0,0,3,2.0
1,266,0,0,2,2,2,1,41326,0,7,4,1,1,0,0,2,4.0
1,307,0,7,1,2,2,2,41326,0,1,1,1,2,0,0,1,8.0
2,265,0,3,2,1,1,2,41326,7,1,36,1,2,0,0,1,5.0
1,266,0,7,2,1,2,2,41327,0,6,18,1,1,0,1,1,2.0
1,307,0,0,1,2,2,2,41326,0,2,3,1,2,80,0,1,1.0
1,307,307,2,1,3,3,3,41326,7,1,4,1,2,0,0,3,4.0
2,20,0,2,1,2,2,1,41326,7,1,72,1,2,0,0,2,1.0
2,265,0,0,2,2,2,3,41336,0,1,1,1,2,0,0,2,6.0
1,307,0,7,1,2,2,1,41330,0,2,3,1,2,0,0,1,1.0
1,241,266,3,2,2,2,3,41326,6,2,2,1,1,0,0,2,3.0
2,179,0,3,1,2,1,1,41401,0,2,18,1,1,0,0,1,1.0
2,292,265,2,2,1,1,3,41336,5,1,12,1,2,0,0,1,5.0
1,266,0,7,2,2,2,1,41326,0,1,12,1,3,0,0,2,5.0
1,306,266,7,2,1,1,1,41401,0,1,9,1,2,0,0,1,4.0
2,307,307,0,1,2,2,2,41327,0,1,1,1,2,0,0,2,9.0
2,307,307,0,1,2,1,1,41326,0,2,2,1,2,0,0,1,1.0
2,307,0,2,1,2,1,2,41326,3,1,2,1,2,0,0,1,4.0
3,264,0,0,2,2,2,1,41326,0,7,36,1,2,150,0,1,2.0
2,266,0,7,2,2,3,1,41326,0,1,6,1,1,1,0,3,3.0
1,307,307,2,1,2,2,3,41326,0,1,2,1,2,0,0,2,6.0
1,307,0,7,1,1,1,2,41326,0,2,84,1,1,0,0,1,2.0
1,266,0,3,2,2,2,1,41326,4,2,1,1,2,15,0,2,5.0
1,266,0,6,2,3,3,1,41326,0,2,8,1,2,0,0,3,2.0
1,266,0,7,2,1,1,1,41326,0,2,12,1,2,0,0,1,4.0
1,307,0,7,1,2,1,1,41401,0,2,6,1,2,0,0,1,3.0
2,265,0,0,2,2,2,2,41326,0,5,1,1,2,0,0,1,2.0
1,307,0,0,1,2,2,2,41327,0,2,2,1,2,20,0,2,1.0
1,266,0,2,2,2,1,2,41326,7,1,2,1,1,0,0,1,4.0
1,76,0,7,1,2,1,2,41326,0,1,27,1,3,100,0,1,1.0
1,266,0,6,2,2,2,2,41327,0,3,4,1,2,0,0,2,3.0
1,266,0,7,2,2,2,2,41401,0,6,3,1,1,0,0,1,10.0
1,247,0,6,2,2,1,1,41326,0,1,3,1,2,450,0,1,1.0
2,265,0,0,2,2,2,1,41326,0,1,24,1,2,0,0,2,4.0
2,141,0,5,1,3,3,1,41401,7,4,2,1,2,150,0,1,5.0
1,266,0,2,2,2,2,3,41326,7,1,1,1,1,0,0,2,3.0
1,266,266,0,2,1,1,1,41326,0,6,19,1,2,0,0,1,4.0
1,266,0,5,2,2,2,1,41326,6,2,2,1,2,0,0,2,1.0
1,307,0,6,1,2,2,2,41401,0,1,1,1,2,0,0,2,1.0
1,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,1,1.0
2,307,109,0,1,1,1,2,41330,0,3,24,1,2,0,0,1,7.0
1,266,0,2,2,2,2,1,41326,0,1,4,1,1,0,0,2,3.0
1,303,266,2,2,2,2,3,41332,0,1,2,1,2,0,0,2,2.0
2,254,265,3,2,2,1,2,41326,7,1,31,1,2,0,0,1,23.0
1,307,0,0,1,1,1,2,41401,0,2,4,1,2,0,0,1,5.0
2,266,0,5,2,2,1,2,41326,6,1,1,2,2,0,0,2,4.0
1,307,0,0,1,2,1,2,41401,0,5,6,1,2,0,0,1,3.0
2,205,0,7,1,2,3,1,41326,0,1,48,1,1,0,0,1,1.0
2,265,265,7,2,1,1,1,41326,0,6,27,1,2,0,0,1,5.0
1,307,0,2,1,2,2,3,41326,7,1,12,1,2,0,0,3,3.0
2,265,0,0,2,2,2,1,41326,0,7,3,1,1,0,6,1,28.0
1,307,0,3,1,1,2,1,41326,0,2,41,1,2,0,0,1,5.0
1,241,306,0,2,2,2,1,41401,0,7,4,1,1,1,0,1,3.0
1,266,266,2,2,2,2,3,41326,7,1,0,1,2,0,0,2,14.0
2,265,0,0,2,2,2,1,41326,0,6,4,1,2,0,0,2,3.0
2,307,0,2,1,2,1,2,41330,0,1,9,1,2,0,0,1,2.0
1,266,0,3,2,1,2,3,41326,7,1,23,1,2,100,0,1,11.0
2,265,0,0,2,2,1,2,41326,0,7,7,1,2,100,0,1,3.0
1,307,0,0,1,2,3,2,41326,0,5,2,1,2,0,0,3,2.0
1,307,0,2,1,2,1,2,41326,5,1,3,1,2,0,0,1,13.0
1,266,0,6,2,3,3,2,41327,0,5,24,1,1,0,0,3,2.0
1,218,307,7,1,2,2,1,41326,0,2,3,1,2,0,0,2,2.0
1,266,245,7,2,2,2,2,41327,0,1,3,1,1,0,0,1,4.0
1,213,189,2,1,2,3,2,41401,0,1,8,1,2,0,0,1,1.0
1,266,0,2,2,1,1,1,41326,0,1,24,1,2,100,0,1,7.0
1,307,0,7,1,3,3,1,41401,0,2,24,1,2,0,0,3,2.0
1,307,0,2,1,2,1,2,41332,7,1,5,1,2,0,0,2,4.0
1,266,0,0,2,2,2,1,41401,0,7,3,1,1,0,0,2,2.0
1,307,0,2,1,2,2,3,41401,0,1,2,1,2,0,0,1,5.0
1,307,0,7,1,2,1,1,41401,0,5,2,1,2,0,0,1,3.0
1,307,0,5,1,2,1,2,41326,0,2,2,1,2,0,0,1,4.0
2,265,0,5,2,2,2,3,41401,6,2,3,1,2,0,0,2,2.0
2,264,0,7,2,2,1,1,41401,0,4,12,1,3,100,0,1,1.0
1,307,0,2,1,1,1,1,41326,0,1,12,1,2,0,0,1,3.0
2,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,2,6.0
2,307,0,0,1,2,2,2,41326,0,7,1,1,2,0,0,2,1.0
1,266,0,7,2,2,2,1,41326,0,6,1,1,1,0,0,2,9.0
1,307,0,7,1,2,1,1,41401,0,2,2,1,2,0,0,1,3.0
2,213,307,2,1,1,1,2,41326,7,1,24,1,2,0,0,1,3.0
1,152,0,2,1,2,2,2,41326,0,1,2,1,1,0,0,1,2.0
2,265,0,2,2,2,2,2,41401,0,1,4,1,3,0,0,2,7.0
2,307,0,2,1,2,2,2,41327,0,1,2,1,2,20,0,2,1.0
1,200,0,0,1,3,1,1,41401,0,2,84,1,2,0,0,1,3.0
2,307,0,0,1,2,2,1,41401,0,5,2,1,2,0,0,1,1.0
2,243,0,7,2,3,3,2,41401,0,6,24,1,3,0,0,3,2.0
1,307,0,0,1,2,1,1,41326,0,1,2,1,2,0,0,1,1.0
1,266,0,7,2,1,1,1,41401,0,1,16,1,2,500,0,1,3.0
1,307,307,0,1,1,1,1,41326,0,2,49,1,2,0,0,1,3.0
1,266,266,2,2,2,2,3,41326,3,1,2,1,2,0,0,2,3.0
2,242,243,2,2,3,1,3,41326,7,1,1,1,1,0,0,1,3.0
3,119,119,7,1,2,1,1,41326,0,1,36,1,3,0,0,1,1.0
1,307,0,0,1,3,3,3,41332,0,1,2,1,2,0,0,3,1.0
1,307,0,0,1,1,1,2,41326,0,1,5,1,2,0,1,2,1.0
1,307,0,5,1,3,1,2,41327,7,1,3,1,2,100,0,1,1.0
1,307,0,2,1,2,2,2,41401,0,1,2,1,2,0,0,2,7.0
1,307,0,2,1,2,2,3,41327,7,1,0,1,2,0,0,2,8.0
2,299,266,4,2,2,2,2,41326,7,1,5,1,3,0,0,2,1.0
1,266,266,6,2,2,2,1,41326,7,1,1,1,2,0,0,1,4.0
3,242,0,2,2,3,2,3,41326,3,1,1,1,2,250,0,1,0.0
1,307,0,3,1,3,3,2,41401,4,2,36,1,2,0,0,3,2.0
1,299,299,0,2,2,1,2,41345,0,4,15,1,2,0,0,2,1.0
1,152,0,0,1,2,1,1,41326,0,2,96,1,1,100,0,3,2.0
1,152,117,0,1,2,2,2,41326,0,1,4,1,2,0,0,1,5.0
1,307,0,2,1,2,1,1,41326,0,1,1,1,2,0,0,1,6.0
1,266,0,7,2,2,2,3,41401,0,3,2,1,1,0,0,2,13.0
1,266,0,5,2,2,2,2,41326,7,1,2,1,1,50,0,2,3.0
1,266,0,0,2,2,2,2,41326,0,1,10,1,2,0,0,2,1.0
1,141,0,0,1,1,1,2,41401,0,5,5,1,2,0,0,1,5.0
2,307,307,2,1,2,2,1,41326,0,1,1,1,2,0,0,2,4.0
1,307,0,0,1,2,2,2,41326,0,2,4,1,2,80,0,1,1.0
1,292,266,5,2,1,2,2,41326,0,2,7,1,2,50,0,1,4.0
2,266,265,7,2,2,1,2,41326,0,1,4,1,2,0,0,2,4.0
2,264,0,2,2,3,3,2,41326,3,1,12,1,2,0,0,3,3.0
1,307,0,3,1,1,1,2,41326,7,2,41,1,2,80,0,1,4.0
1,307,0,0,1,3,1,2,41327,0,4,17,1,3,100,0,1,1.0
1,60,0,0,1,2,1,1,41401,0,2,84,1,1,0,1,1,6.0
2,307,0,2,1,2,2,3,41326,6,1,1,1,3,0,0,2,5.0
2,179,0,0,1,2,1,2,41332,0,2,15,1,1,300,0,1,1.0
1,266,0,2,2,2,2,2,41326,6,1,2,1,2,0,0,1,2.0
2,265,0,4,2,3,2,2,41326,7,1,2,1,3,40,0,1,4.0
2,265,264,2,2,2,1,3,41327,7,1,3,1,3,0,0,1,4.0
2,265,265,0,2,2,1,2,41401,0,7,2,1,2,0,0,1,9.0
2,307,0,0,1,2,1,2,41326,0,2,3,1,2,0,0,1,1.0
2,307,0,2,1,2,1,1,41336,7,1,7,1,2,0,0,1,1.0
2,307,0,4,1,2,1,2,41326,0,1,4,1,2,0,0,1,2.0
2,307,0,0,1,3,3,2,41401,0,2,3,1,2,0,0,3,2.0
1,307,0,2,1,2,2,2,41326,0,1,1,1,2,0,0,1,8.0
1,152,0,2,1,2,1,2,41401,0,1,5,1,1,200,0,1,2.0
1,266,0,7,2,1,2,1,41401,0,4,4,1,1,0,0,1,5.0
1,307,307,2,1,1,1,1,41326,0,1,28,1,2,0,3,1,6.0
2,205,0,7,1,3,3,1,41326,0,6,120,1,1,0,0,3,2.0
1,266,0,0,2,2,2,1,41326,0,1,0,1,1,0,0,2,2.0
2,265,0,0,2,3,2,1,41326,0,2,2,1,3,0,0,1,2.0
1,266,0,7,2,2,2,1,41401,0,3,1,1,1,0,0,1,5.0
1,266,0,2,2,2,2,1,41326,0,1,2,1,1,100,0,2,4.0
1,266,0,0,2,1,1,2,41401,0,4,10,1,2,0,0,1,8.0
2,103,0,0,1,1,1,2,41326,0,1,60,1,2,0,0,1,0.0
2,307,0,2,1,2,1,3,41326,7,1,2,1,1,0,0,1,5.0
1,266,0,6,2,2,2,3,41401,7,1,1,1,1,0,0,3,3.0
1,307,0,2,1,2,1,2,41326,5,1,2,1,2,0,0,1,7.0
1,266,0,7,2,2,2,2,41401,0,4,1,1,2,0,0,1,3.0
2,307,0,2,1,2,1,1,41326,5,1,3,1,2,0,0,1,7.0
2,300,265,4,2,1,1,1,41330,0,3,22,1,3,50,0,1,2.0
1,307,0,2,1,2,2,3,41401,0,1,1,1,2,0,0,2,5.0
1,266,0,0,2,2,1,1,41326,0,4,3,1,2,0,0,1,18.0
2,307,0,0,1,2,2,2,41326,0,2,2,2,2,0,0,1,1.0
2,266,0,7,2,2,1,2,41336,0,4,4,1,2,250,0,1,7.0
2,307,307,7,1,1,3,2,41326,0,2,4,1,1,0,0,1,2.0
1,307,0,0,1,2,2,2,41326,0,2,1,1,2,0,0,1,1.0
2,307,307,2,1,2,2,3,41401,7,1,1,1,2,0,0,2,0.0
1,307,0,0,1,1,1,1,41401,0,2,9,1,2,0,0,3,1.0
3,307,0,0,1,2,2,2,41326,0,2,1,1,2,0,0,2,4.0
1,266,0,2,2,2,1,2,41326,4,1,4,1,1,0,0,1,8.0
2,307,307,5,1,3,3,3,41326,0,1,24,2,2,30,0,3,5.0
1,173,0,7,1,1,1,2,41326,0,1,48,1,2,300,0,1,3.0
2,178,0,5,1,2,1,1,41326,0,2,5,1,1,500,0,1,2.0
1,128,0,7,1,1,1,2,41401,0,2,84,1,2,0,0,1,1.0
2,234,0,0,1,3,3,2,41326,0,7,84,1,2,100,0,3,3.0
2,307,0,7,1,2,2,2,41326,0,1,1,1,2,0,0,2,4.0
1,307,0,0,1,2,1,2,41401,0,2,3,1,2,0,0,1,5.0
2,178,0,7,1,2,1,1,41401,0,5,24,1,1,0,0,1,3.0
1,299,0,6,2,2,2,2,41401,7,1,2,1,2,0,0,2,1.0
1,266,266,5,2,2,2,2,41326,0,2,5,1,1,0,0,2,4.0
2,307,307,2,1,2,2,2,41326,0,1,1,1,2,0,0,2,1.0
1,307,0,2,1,2,1,2,41326,0,1,2,1,2,80,0,1,9.0
1,307,0,2,1,2,2,3,41326,0,1,1,1,2,0,0,1,5.0
1,307,0,2,1,2,2,3,41326,5,1,2,1,2,0,0,1,1.0
2,265,0,7,2,2,2,2,41401,0,2,5,1,2,0,0,2,5.0
1,307,0,5,1,2,1,3,41326,7,2,3,1,2,0,0,1,3.0
1,307,0,2,1,2,2,1,41326,0,1,1,1,3,0,0,2,1.0
1,307,0,2,1,1,1,2,41326,0,1,12,1,2,0,0,1,3.0
2,141,307,2,1,2,1,2,41326,5,1,3,1,3,0,0,1,9.0
1,266,0,0,2,3,3,3,41336,0,3,8,1,2,0,0,3,5.0
2,307,0,7,1,2,1,1,41326,0,2,1,1,2,0,0,1,5.0
1,266,0,7,2,2,1,1,41401,0,3,3,1,1,0,0,1,5.0
1,266,0,4,2,2,2,2,41326,7,1,12,1,2,0,0,2,4.0
2,307,307,7,1,2,1,2,41326,0,2,1,1,2,0,0,1,1.0
1,266,0,5,2,1,1,3,41401,7,1,9,1,2,0,0,1,5.0
1,307,0,0,1,1,1,3,41330,0,1,5,1,2,0,0,1,5.0
1,266,0,0,2,2,2,1,41327,0,6,8,1,2,50,0,2,6.0
1,307,0,2,1,2,2,1,41326,0,1,4,1,1,0,1,1,1.0
2,292,0,5,2,2,1,2,41332,0,2,12,1,2,0,0,1,3.0
1,266,0,7,2,2,1,1,41401,0,1,4,1,1,100,0,1,2.0
2,265,0,2,2,2,2,2,41336,7,1,10,1,2,0,0,2,1.0
2,265,0,2,2,2,2,1,41401,7,1,3,1,2,0,0,1,4.0
1,75,307,0,1,1,3,2,41326,0,1,8,1,2,0,0,3,1.0
1,266,299,6,2,2,2,1,41401,7,1,0,1,2,0,0,2,10.0
2,78,307,2,1,2,1,2,41326,0,1,2,1,2,0,0,1,5.0
3,307,228,5,1,1,1,1,41326,0,2,36,1,1,150,0,1,13.0
2,265,0,0,2,2,2,2,41325,0,6,6,1,2,0,0,1,4.0
1,266,266,2,2,2,1,2,41326,4,1,21,1,2,0,0,1,2.0
2,264,265,6,2,2,2,2,41325,7,2,24,1,1,0,0,2,2.0
1,266,0,6,2,2,2,1,41326,0,2,2,1,2,0,1,1,2.0
2,141,0,0,1,2,1,2,41415,0,5,4,1,3,0,0,1,1.0
2,307,307,0,1,2,1,1,41326,0,2,2,1,2,0,0,1,1.0
1,266,292,7,2,1,1,2,41326,0,6,10,1,2,200,0,1,2.0
